code,loc,dates,user,environment,transports,securite,sante,sp_loisirs,culture,enseignement,commerces,qualite_de_vie,comm_positif,comm_negatif,agree,disagree,average
13001,MARSEILLE 1ER ARRONDISSEMENT,NA,lillybird,2,5,1,4,4,3,6,5,5,"Quartier proche du parc Longchamp résidentiel sans les inconvénients de la gare st Charles , bien pour les familles,  plusieurs écoles,  maternelles primaire ,  crèche écoles privées lycée public et privé ! quartier plutôt calme ! proximité des transports métro gare st Charles tram ,  accès facile à l'autoroute ,  proche vieux port 20 MINUTES ! nouveau cinéma Artplex ,  théâtre Cannebière. Beaucoup de services :vétérinaire,  médecins ,  kiné ,  piscine , salle de sport , toiletteur animaux ,  dentiste ,  etc. ... PARC LONGCHAMP écrin de verdure, très belle fontaine jeux pour enfants et bien pour les enfants ! des commerces oui plusieurs grandes surfaces ,  fruits et légumes boulangerie mais pas de poissonnerie ,  ni boucher !!! quartier calme où il fait bon vivre pour Marseille la sécurité est correcte !  commerçants sympathiques !  plutôt propre par rapport à certains quartiers !","Manque petits commerces poissonnerie ,  boucherie ,  point presse ,  peu de restaurants il faut aller au 5 avenue ou au vieux port ,  quelques nuisances sonores dues aux deux roues ! personnes en  trottinette sur les trottoirs alors qu'il y a  des enfants qui rentrent de l'école ! après le manque d'éducation de certaines personnes !!! poubelles pleines pas ramassées !!!!",1,3,3.9
13001,MARSEILLE 1ER ARRONDISSEMENT,NA,jmarseille13,7,10,5,10,7,10,10,8,8,"Très bien desservi et tout est à proximité
Parc Longchamp est un vrai plus
Vie culturelle et beaucoup de resto 
Quartier animé,   nombreux marchés
Commerces nombreux
Possible de tout faire à pied
Quartier touristique.","Propreté laisse à désirer
État des routes mais ce sont des points généraux à tout Marseille.",7,8,8.3
13001,MARSEILLE 1ER ARRONDISSEMENT,NA,Setyte,2,5,1,5,3,5,5,5,1,On est en centre ville donc on peut aller partout.,"La sécurité,  l'incivilité,  le prix dans les commerces et le prix des loyers. Tout est devenu cher à cause des bobos et des touristes ce n'est plus un quartier populaire. Ce qui engendre aussi du coup de la mauvaise fréquentation. Agression verbale mais aussi physique. Beaucoup de drogués et d'alcooliques. Traînent jour et nuit. Alors on évite de sortir alors qu'il y a énormément d'endroits resto et théâtre où on pourrait aller.",10,2,3.6
13001,MARSEILLE 1ER ARRONDISSEMENT,NA,Jack,1,4,1,4,0,1,5,2,2,"Vous pouvez vous échapper le temps d'un moment autour de Marseille,  calanques, des jolis villages Provençal ou autres villes comme Aix.
Pas besoin de passeport ou prendre l'avion pour se retrouver sur un autre continent.
Amateur de faune vous pouvez voir le rat évoluer en lapin puis en lièvre assez rapidement.
Amateur de street art,  utiliser les murs des immeubles pour vos créations.
Pour les pilotes de Rallye,  quelques circuits sympas.
Collectionneur de bouteilles et emballages,  le paradis sur Terre.
Le Palais Longchamp me redonne le moral quand je le vois… et il n'est pas dans le 1er arrondissement…","Arrivé à peine depuis 6 mois,  en restera pas davantage.
Ville complètement délaissée par les pouvoirs publics et par les marseillais eux mêmes.
C'est sale,  ça sent les égouts,  le respect,  la tolérance et l'autorité ont complètement disparu.
Pour marcher vous devez jongler entre les déjections canines,  les détritus et les voitures mal garées sur le trottoir.
En parlant d'automobile,  circulation et stationnement anarchiques,  conduite agressive,  code de la route qui apparemment n'est pas en vigueur dans cette région.
La Canebière… Rue la plus connue de Marseille qui devrait en être son étendard et faire la fierté de ses habitants,  au lieu de ça quand on y passe c'est pour s'y échapper le plus vite possible. A l'image de la ville sale et mal fréquentée.. Quelle belle image pour les gens venus d'ailleurs en visite…
Pollution atmosphérique (saleté,  indigne pour la seconde ville française),  visuel (graffitis à gogo),  odorante (si c'est pas les poubelles c'est la drogue),  olfactive (la musique hurlant des hauts parleurs de ses chanteurs préférés,  subjectif certes mais je vous laisse vous faire une idée).
Aucun espace vert,  j'aimerai pas laisser mon enfant grandir ici aucun espace de jeux pour enfants. 
 Bon courage à ceux qui restent ou arrivent.",56,4,2.2
13001,MARSEILLE 1ER ARRONDISSEMENT,NA,Zibradu06,1,1,0,4,0,3,3,1,0,C'est impossible de noter cette ville en positif.,"On habite dans un quartier de Nice et pourtant on est venu ici hier soir pour y rester juste 48 heures, on a été choqué, on est reparti au bout de 12 heures.
Je comprends pas du tout comment on peut aimer vivre dans une ville où ça traîne jusqu'à 5 heure du matin,  ça fume le shit en conduisant,  les scooter aucun n'a les gants ,  ça klaxonne à 3 h du matin pour dire bonjour à son pote en hurlant au passage, ils grillent aussi les feux rouges devant la police nationale qui en a clairement rien à faire, les trottoirs évidemment impossible de marcher parce que les voitures sont garées dessus, jusqu'à devant les rideaux de fer des commerces.
Énormément de commerces fermés définitivement, on a cherché pendant 1h30 pour trouver un snack pas crade,  ça roule minimum à 90 Kmh en ville ,  les rues sont très mal faites il faut faire un détour de 3 km pour pouvoir aller d'un bout à l'autre du port en voiture parce que beaucoup de rues fermées et sens unique sur le port
C'est un désastre cette ville
Les rats de partout les mecs qui te demande des sous à la fenêtre de la voiture et insistent si tu dis que tu as pas (cherche bien stp frero)
Si vous aimez la street allez ici
Si vous tenez à vivre au moins 30 ans installez vous ailleurs (Mais pas à Nice parce que dans 10ans c'est pareil chez nous ).",26,6,1.4
13001,MARSEILLE 1ER ARRONDISSEMENT,NA,David13,0,3,0,7,4,4,3,6,0,"Les calanques,  le soleil,  le ciel et la mer ou cette soupe d'eau salée mélangée aux ordures et rats crevés ne fait plus rêver depuis longtemps...","Je suis de  Marseille depuis toujours et je vais partir vivre ailleurs la ville est invivable ! je n'ai jamais vu une ville aussi sale j'ai beaucoup voyagé même Bangkok ou Manille sont plus agréables..  Les gens sont irrespectueux,  il y a beaucoup d'agressions,  de vols de cambriolages on est pas serein... Une femme ne peut pas s'habiller comme elle veut et se promener dans le centre sous peine de se faire harceler... Ensuite on ne se sent pas en France mais même le Maghreb c'est mieux, là on a une population de gens oisifs qui mettent l'anarchie dans la ville. Sinon niveau transport,  en voiture c'est très accidentogène,  ça klaxonne à tout va les gens vous insultent collent au cul... Les bus  ça pourrait être pire juste que c'est bondé et vous retrouverez les même à côté de vous à mettre leur musique de merde à essayer de vous faire les poches. .. Au niveau de l'immobilier ça devient cher, les Parisiens qui ne peuvent être propriétaire viennent acheter à Marseille,  les pauvres... Au niveau des écoles y'a de l'ultra violence  partout.
C'est une ville à fuir, allez plutôt à Nice qui est bien plus sympa !",42,2,3
13001,MARSEILLE 1ER ARRONDISSEMENT,NA,Soso,3,5,4,5,2,2,2,3,4,"Je viens de vivre 6 mois à Marseille dans le cadre d'une mutation temporaire pour mon boulot.
D'abord content d'aller découvrir cette ville,  j'ai déchanté au bout de 2 ou 3 semaines une fois l'état d'esprit tourisme/vacances laissant la place à une routine plus quotidienne.
En point positif reste le climat quoique j'ai eu chaud voire très très chaud l'été.
Pour le reste d'une critique sans complaisance,  lire la suite.","Ils sont nombreux mais si je dois résumer je dirais que cette ville est très très très très en retard. Elle souffre d'un sous équipement abyssal (transports,  voirie,  espaces verts,  cinéma,  théâtre,  piscine,  etc.....) et d'une saleté effarante pour une ville d'Europe.
Il en ressort une ville très abîmée,  à l'urbanisme décousu (des concessions automobile et des immenses terrains vagues en pleine ville,  etc...) absolument pas agréable à vivre,  sans possibilité de s'aérer,  de faire de belle balade,  sans s'user dans les bouchons et la pollution.  Le centre ville est également tout petit,  sans intérêt,  voire très mal fréquenté.  On a l'impression d'être dans une toute petite ville sans intérêt. C'est cliché mais préférez Aix dans les Bouches du Rhône. C'est très Bourgois mais Marseille n'est vraiment pas agréable ou intéressant. Je ne comprends pas l'effet de mode actuel.Adresse email invalide !!",32,6,3.3
13001,MARSEILLE 1ER ARRONDISSEMENT,NA,Julie,6,7,4,7,7,7,7,9,6,"Central,   gare saint-Charles à proximité,  transports en commun. Centre commercial et proximité du vieux port.","Pollué comme partout à Marseille,  j'enlève chaque semaine une couche noire de goudron qui s'accumule sur les meubles du balcon. Peut être dangereux de circuler à pied et à vélo en fonction des quartiers (certains sont ok,  d'autres moins). Les habitants ne sont pas très propres: beaucoup de déchets jetés à côté des poubelles et qui s'empilent malgré le passage des éboueurs chaque jour.",13,3,6.7
13001,MARSEILLE 1ER ARRONDISSEMENT,NA,Zeto,2,5,2,4,2,1,2,3,1,Les métros et les tramways.,"Indigne d'une ville occidentale moderne.
Ayant vécu à Hanoï et Saïgon plusieurs années,  je dirais que le plus ressemblant c'est peut-être Alger ou Oran pour la population à 70% d'origine étrangère dans le 1er mais je ne connais pas ces villes.
Disons qu'il n'y a plus de puissance publique.
Déchets partout,  saleté innommable,  aucun nettoyage des rues,  aucun espaces verts ou parc à enfants. Je dis bien AUCUN,  pas 1 ou 2,  ZERO. Les écoles publiques sont tout bonnement dangereuses. Pas de piscine ou autre équipement. Rien.
Insécurité terrible la nuit tombée,  en journée ça va mais le soir c'est le marché de la drogue et cela devient dangereux.",43,6,2.4
13001,MARSEILLE 1ER ARRONDISSEMENT,NA,Bulgaro13,0,3,3,5,1,3,5,6,3,La belle vue du vieux port.,"La population est le gros point négatif de Marseille. On parle de mixité mais je ne vois qu'une immigration économique de misère. Les enfants mendiants, les clochards, la saleté les cafards et les rats. Les commerces qui ferment. La sécurité n'est pas top même si je ne me suis fait jamais agresser, on a vraiment un sentiment de malaise. Marseille a le potentiel de Barcelone mais ça ressemble plus à Mogadiscio (Somalie).",255,5,3.2
13001,MARSEILLE 1ER ARRONDISSEMENT,NA,Lexios,6,7,5,8,8,9,10,10,8,"Point central et accès à toutes la ville par les transport en commun, de plus tout type de magasin à portée.
Accès à la culture avec par exemple l'opéra et des théâtres à proximité.","Le Bruit est présent car l'endroit se situe au cœur de la ville active : boîte de nuit à proximité, bar, sortie de l'opéra, rue commerçante.",5,255,7.9
13001,MARSEILLE 1ER ARRONDISSEMENT,NA,Mia,3,5,2,7,5,6,7,7,5,"Les transports sont facilement accessibles et assez nombreux dans le 1er arrondissement.
Beaucoup de commerces pour tous les prix  (rue de Rome, rue St Ferréol, centre Bourse...).
La proximité avec le Vieux Port, le Mucem, le cours Julien.","Quartier sale, gens sales, sentiment d'insécurité constant.",255,3,5.2
13001,MARSEILLE 1ER ARRONDISSEMENT,NA,Lou,0,9,0,6,5,7,9,7,1,"- une partie du Cours Julien se situe dans le 1er arrondissement. Le Cours Julien est un quartier sympa et populaire pour aller boire des verres à prix raisonnable
- le tramway et le métro sont sur la Canebière, les transports en commun sont donc assurés dans cet arrondissement
- prix de la vie vraiment bas : l'arrondissement roi des 3 pizzas pour 10€, beaucoup de bric à brac où l'on trouve de tout à prix très abordable
- le 1er arrondissement se situe juste à côté du Vieux Port, ce qui permet de petites promenades.","- il est impossible de se sentir en sécurité. Le harcèlement de rue est omniprésent, les bagarres sont constantes (surtout dans le quartier Noailles, fuyez vraiment ce quartier !!), et la police ferme les yeux dessus. Les agressions et vols sont fréquents, et croyez moi que personne ne vous aidera si vous êtes embêté (hormis peut-être au Cours Ju)
- le bruit est permanent, impossible d'être au calme dans cet arrondissement, et malheur à celui ou celle qui ose dire aux dealers qu'ils font trop de bruit en mettant la musique à fond à 23h un soir de semaine. Certaines personnes se comportent comme des animaux dans cet arrondissement, elles crient constamment, pour un rien, et insultent à tout va.
la majorité de cet arrondissement est ""musulman"". Aucune tolérance...
- le quartier est réellement dégoûtant, les détritus jonchent le sol, et ne parlons même pas des rats et de l'odeur d'urine.
J'ai emménagé dans cet arrondissement (à Noailles de plus...) car je ne connaissais pas Marseille à mon arrivée. J'ai habité un an avec mon copain, et heureusement que je n'y ai pas emménagé toute seule ! Il m'est impossible de faire 50m en me sentant en sécurité, mon copain a du m'escorter absolument partout durant cette année.
Je déménage pour cela, peut être du côté du Cours Julien (et encore, il faut aussi connaître un peu le Cours Julien pour savoir que certains coins craignent tout de même) ou dans le 2eme.
Si vous tenez à votre vie et à votre liberté, FUYEZ !!!",255,13,4.9
13001,MARSEILLE 1ER ARRONDISSEMENT,NA,Charlie,5,6,4,9,6,8,7,9,7,"Commerces et transports à proximité : métro, tramway, bus.
proximité avec la gare, le centre historique et touristique du vieux port, le cours Julien pour des divertissements : bars très abordables, ambiance collective, ateliers et espaces artistiques et musicaux.
Présence de nombreuses écoles.
prix largement abordables.
Des travaux sur pratiquement chaque quartier qui promettent pour la plupart de belles années à venir (+de piétons et de végétaux)
Marseille se différencie des autres ville car elle est la seule à avoir un cœur, les habitants s'impliquent dans leur vie en société, la grande mixité sociale que nous avons la chance d'avoir permet une convivialité entre les gens.
Une fois qu'on a habité Marseille, on comprend que cette ville a d'énormes potentiels tant au niveau social, avec de nombreuses entraides et événements favorisant la sociabilité, qu'au niveau du cadre spécial et agréable qu'offre cette ville avec son beau temps pratiquement toute l'année, la mer et la richesse culturelle et paysagère du bassin marseillais.","Les seuls bémols de ce quartier sont l'insécurité surtout la nuit en hiver (hors saison touristique) et l'insalubrité de la ville (grève régulière des éboueurs ainsi que non entretien des rues)
Travaux de la place Jean Jaurès (la Plaine) qui n'ont pas pris en compte les voix de ses habitants, un projet qui aurait du être mieux pensé pour l'environnement et la vie sociale.
- manque également de transports en commun > plus d'arrêts/lignes de métro ou de tram.",255,6,6.8
